label,message,tokens
ham,Shall call now dear having food,"['shall', 'call', 'dear', 'food']"
ham,May i call You later Pls,"['may', 'call', 'later', 'pls']"
ham,Jordan got voted out last nite!,"['jordan', 'got', 'voted', 'last', 'nite']"
ham,We can go 4 e normal pilates after our intro...  ,"['go', '4', 'e', 'normal', 'pilates', 'intro', '...']"
ham,I'm going 2 orchard now laready me reaching soon. U reaching?,"[""'m"", 'going', '2', 'orchard', 'laready', 'reaching', 'soon', 'u', 'reaching']"
ham,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ","['hello', 'news', 'job', 'making', 'wait', 'fifth', 'week', 'yeah', 'im', 'woozles', 'weasels', '...', 'exeter', 'still', 'home', '3']"
ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,"['carlos', 'taking', 'sweet', 'time', 'usual', 'let', 'know', 'patty', 'done/want', 'smoke', ""'ll"", 'tell', 'haul', 'ass']"
ham,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.","['give', 'something', 'drink', 'takes', ""n't"", 'vomit', 'temp', 'might', 'drop', 'unmits', 'however', 'let', 'know']"
ham,"What will we do in the shower, baby?","['shower', 'baby']"
ham,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad","['make', 'squeezed', 'lt', 'gt', 'bucks', 'dad']"
ham,I am not sure about night menu. . . I know only about noon menu,"['sure', 'night', 'menu', 'know', 'noon', 'menu']"
ham,Big brother‘s really scraped the barrel with this shower of social misfits,"['big', 'brother', '‘', 'really', 'scraped', 'barrel', 'shower', 'social', 'misfits']"
ham,I have to take exam with in march 3,"['take', 'exam', 'march', '3']"
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,"['hi', 'babe', 'u', 'r', 'likely', 'bed', 'im', 'sorry', 'tonight', 'really', 'wan', 'na', 'see', 'u', 'tomorrow', 'call', '9.', 'love', 'xxx']"
spam,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL,"['back', '2', 'work', '2morro', 'half', 'term', 'u', 'c', '2nite', '4', 'sexy', 'passion', 'b4', '2', 'go', 'back', 'chat', '09099726481', 'luv', 'dena', 'calls', '£1/minmobsmorelkpobox177hp51fl']"
ham,Hui xin is in da lib.,"['hui', 'xin', 'da', 'lib']"
ham,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,"['slept', 'thinkthis', 'time', 'lt', 'gt', 'pm', 'dangerous']"
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,"['babe', 'said', '2', 'hours', ""'s"", 'almost', '4', '...', 'internet']"
ham,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.","['everywhere', 'dirt', 'floor', 'windows', 'even', 'shirt', 'sometimes', 'open', 'mouth', 'comes', 'flowing', 'dream', 'world', 'without', 'half', 'chores', 'time', 'joy', 'lots', 'tv', 'shows', 'i.ll', 'see', 'guess', 'like', 'things', 'must', 'exist', 'like', 'rain', 'hail', 'mist', 'time', 'done', 'become', 'one']"
spam,You have 1 new message. Please call 08718738034.,"['1', 'new', 'message', 'please', 'call', '08718738034']"
ham,I'm now but have to wait till 2 for the bus to pick me.,"[""'m"", 'wait', 'till', '2', 'bus', 'pick']"
ham,Think + da. You wil do.,"['think', 'da', 'wil']"
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,"['awarded', 'sipix', 'digital', 'camera', 'call', '09061221061', 'landline', 'delivery', 'within', '28days', 'cs', 'box177', 'm221bp', '2yr', 'warranty', '150ppm', '16', 'p', 'p£3.99']"
ham,Raviyog Peripherals bhayandar east,"['raviyog', 'peripherals', 'bhayandar', 'east']"
ham,On the way to office da..,"['way', 'office', 'da', '..']"
ham,Well. You know what i mean. Texting,"['well', 'know', 'mean', 'texting']"
ham,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,"['hi', 'baby', 'im', 'cruisin', 'girl', 'friend', 'r', 'u', '2', 'give', 'call', 'hour', 'home', 'thats', 'alright', 'fone', 'fone', 'love', 'jenny', 'xxx']"
spam,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,"['money', 'r', 'lucky', 'winner', '2', 'claim', 'prize', 'text', 'money', '2', '88600', '£1million', 'give', 'away', 'ppt150x3+normal', 'text', 'rate', 'box403', 'w1t1jy']"
ham,U coming 2 pick me?,"['u', 'coming', '2', 'pick']"
spam,We currently have a message awaiting your collection. To collect your message just call 08718723815.,"['currently', 'message', 'awaiting', 'collection', 'collect', 'message', 'call', '08718723815']"
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,"['greatest', 'test', 'courage', 'earth', 'bear', 'defeat', 'without', 'losing', 'heart', '....', 'gn', 'tc']"
ham,"Sorry, I'll call you  later. I am in meeting sir.","['sorry', ""'ll"", 'call', 'later', 'meeting', 'sir']"
ham,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her","['good', '‘', 'need', 'receipts—well', 'done', '…', 'yes', 'please', 'tell', '‘', 'number', 'could', 'ring']"
ham,"Hmph. Go head, big baller.","['hmph', 'go', 'head', 'big', 'baller']"
ham,I've reached home n i bathe liao... U can call me now...,"[""'ve"", 'reached', 'home', 'n', 'bathe', 'liao', '...', 'u', 'call', '...']"
ham,Theyre doing it to lots of places. Only hospitals and medical places are safe.,"['theyre', 'lots', 'places', 'hospitals', 'medical', 'places', 'safe']"
spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,"['please', 'call', '08712402902', 'immediately', 'urgent', 'message', 'waiting']"
ham,Reverse is cheating. That is not mathematics.,"['reverse', 'cheating', 'mathematics']"
ham,"fyi I'm at usf now, swing by the room whenever","['fyi', ""'m"", 'usf', 'swing', 'room', 'whenever']"
ham,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..,"['like', 'cheap', '‘', 'happy', 'splash', 'wine', 'makes', 'feel', 'better', '..']"
ham,Hai priya are you right. What doctor said pa. Where are you.,"['hai', 'priya', 'right', 'doctor', 'said', 'pa.']"
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,"['gud', 'ni8', 'dear', '..', 'slp', 'well', '..', 'take', 'care', '..', 'swt', 'dreams', '..', 'muah', '..']"
ham,It has issues right now. Ill fix for her by tomorrow.,"['issues', 'right', 'ill', 'fix', 'tomorrow']"
spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode","['reminder', 'o2', 'get', '2.50', 'pounds', 'free', 'call', 'credit', 'details', 'great', 'offers', 'pls', 'reply', '2', 'text', 'valid', 'name', 'house', 'postcode']"
ham,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.","['think', '‘', 'waiting', 'bus', 'inform', 'get', 'ever', 'get']"
ham,Also remember the beads don't come off. Ever.,"['also', 'remember', 'beads', ""n't"", 'come', 'ever']"
ham,Yo guess what I just dropped,"['yo', 'guess', 'dropped']"
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,"['haha', '...', 'dont', 'angry', '...', 'take', 'practice', 'real', 'thing']"
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.","['hiya', 'sorry', ""n't"", 'hav', 'signal', ""n't"", 'seen', 'heard', 'neither', 'unusual', ""'ll"", 'put', 'case', 'get', 'sort', 'hugs', 'snogs']"
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with","['derp', 'worse', 'dude', 'always', 'wants', 'party', 'dude', 'files', 'complaint', 'three', 'drug', 'abusers', 'lives']"
ham,"Thanks, I'll keep that in mind","['thanks', ""'ll"", 'keep', 'mind']"
ham,If he started searching he will get job in few days.he have great potential and talent.,"['started', 'searching', 'get', 'job', 'days.he', 'great', 'potential', 'talent']"
ham,Take us out shopping and Mark will distract Isaiah.=D,"['take', 'us', 'shopping', 'mark', 'distract', 'isaiah.=d']"
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,"['gud', 'ni8', 'dear', '..', 'slp', 'well', '..', 'take', 'care', '..', 'swt', 'dreams', '..', 'muah', '..']"
ham,Id onluy matters when getting on from offcampus,"['id', 'onluy', 'matters', 'getting', 'offcampus']"
ham,Yeah whatever lol,"['yeah', 'whatever', 'lol']"
ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,"['big', 'difference', 'lt', 'gt', 'versus', 'lt', 'gt', 'every', 'lt', 'gt', 'hrs']"
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,"['reached', 'home', 'tired', 'come', 'tomorro']"
ham,Anything...,"['anything', '...']"
ham,Ard 6 like dat lor.,"['ard', '6', 'like', 'dat', 'lor']"
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,"['u', 'sleeping', '..', 'going', 'take', 'haha', '..', 'got', 'spys', 'wat', '..', 'online', 'checking', 'n', 'replying', 'mails', 'lor', '..']"
ham,R we still meeting 4 dinner tonight?,"['r', 'still', 'meeting', '4', 'dinner', 'tonight']"
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,"['hey', 'really', 'horny', 'want', 'chat', 'see', 'naked', 'text', 'hot', '69698', 'text', 'charged', '150pm', 'unsubscribe', 'text', 'stop', '69698']"
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,"['hi', 'juan', 'im', 'coming', 'home', 'fri', 'hey', 'course', 'expect', 'welcome', 'party', 'lots', 'presents', 'ill', 'phone', 'u', 'get', 'back', 'loads', 'love', 'nicky', 'x', 'x', 'x', 'x', 'x', 'x', 'x', 'x', 'x']"
ham,Oh all have to come ah?,"['oh', 'come', 'ah']"
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","['want', 'funk', 'ur', 'fone', 'weekly', 'new', 'tone', 'reply', 'tones2u', '2', 'text', 'www.ringtones.co.uk', 'original', 'n', 'best', 'tones', '3gbp', 'network', 'operator', 'rates', 'apply']"
ham,"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*","['stop', 'wondering', '``', 'wow', 'ever', 'going', 'stop', ""tm'ing"", ""''"", 'tm', 'whenever', 'want', 'mine', '...', 'laughs']"
ham,Oh... Kay... On sat right?,"['oh', '...', 'kay', '...', 'sat', 'right']"
ham,Oh k :)why you got job then whats up?,"['oh', 'k', 'got', 'job', 'whats']"
ham,Yo im right by yo work,"['yo', 'im', 'right', 'yo', 'work']"
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,"['late', 'said', 'website', ""n't"", 'dont', 'slippers']"
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,"['private', '2003', 'account', 'statement', 'shows', '800', 'un-redeemed', 's.', 'i.', 'm.', 'points', 'call', '08719899230', 'identifier', 'code', '41685', 'expires', '07/11/04']"
ham,"Miss ya, need ya, want ya, love ya.","['miss', 'ya', 'need', 'ya', 'want', 'ya', 'love', 'ya']"
ham,So how are you really. What are you up to. How's the masters. And so on.,"['really', ""'s"", 'masters']"
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,"['little', 'darlings', 'far', 'week', 'need', 'coffee', 'run', 'tomo', 'ca', ""n't"", 'believe', ""'s"", 'time', 'week', 'already', '…']"
ham,It shall be fine. I have avalarr now. Will hollalater,"['shall', 'fine', 'avalarr', 'hollalater']"
ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,"['brother', 'transfered', 'lt', 'gt', 'lt', 'gt', 'pa']"
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,"['ur', 'ringtone', 'service', 'changed', '25', 'free', 'credits', 'go', 'club4mobiles.com', 'choose', 'content', 'stop', 'txt', 'club', 'stop', '87070', '150p/wk', 'club4', 'po', 'box1146', 'mk45', '2wt']"
ham,Have a good evening! Ttyl,"['good', 'evening', 'ttyl']"
spam,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+","['complimentary', '4', 'star', 'ibiza', 'holiday', '£10,000', 'cash', 'needs', 'urgent', 'collection', '09066364349', 'landline', 'lose', 'box434sk38wp150ppm18+']"
ham,Then u going ikea str aft dat?,"['u', 'going', 'ikea', 'str', 'aft', 'dat']"
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,"['want', 'explicit', 'sex', '30', 'secs', 'ring', '02073162414', 'costs', '20p/min']"
ham,"Sorry, I'll call later","['sorry', ""'ll"", 'call', 'later']"
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),"['call', '09095350301', 'send', 'girls', 'erotic', 'ecstacy', '60p/min', 'stop', 'texts', 'call', '08712460324', 'nat', 'rate']"
ham,:-) :-),[]
ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,"['lol', 'take', 'member', 'said', 'aunt', 'flow', ""n't"", 'visit', '6', 'months', ""'s"", 'cause', 'developed', 'ovarian', 'cysts', 'bc', 'way', 'shrink']"
ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?","['cool', 'tyler', 'take', ""'re"", 'gon', 'na', 'buy', 'drop', 'place', 'later', 'tonight', 'total', 'order', 'quarter', 'got', 'enough']"
spam,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,"['big', 'brother', 'alert', 'computer', 'selected', 'u', '10k', 'cash', '150', 'voucher', 'call', '09064018838.', 'ntt', 'po', 'box', 'cro1327', '18+', 'bt', 'landline', 'cost', '150ppm', 'mobiles', 'vary']"
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,"[""n't"", 'know', 'u', 'u', ""n't"", 'know', 'send', 'chat', '86688', 'let', ""'s"", 'find', '150p/msg', 'rcvd', 'hg/suite342/2lands/row/w1j6hl', 'ldn', '18', 'years']"
ham,"Aight that'll work, thanks","['aight', ""'ll"", 'work', 'thanks']"
ham,Where in abj are you serving. Are you staying with dad or alone.,"['abj', 'serving', 'staying', 'dad', 'alone']"
ham,What happen dear tell me,"['happen', 'dear', 'tell']"
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,"['new', 'textbuddy', 'chat', '2', 'horny', 'guys', 'ur', 'area', '4', '25p', 'free', '2', 'receive', 'search', 'postcode', 'gaytextbuddy.com', 'txt', 'one', 'name', '89693', '08715500022', 'rpl', 'stop', '2', 'cnl']"
ham,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,"['valentine', 'game', 'send', 'dis', 'msg', 'ur', 'friends', '..', '5', 'answers', 'r', 'someone', 'really', 'loves', 'u.', 'ques-', 'colour', 'suits', 'best', 'rply']"
ham,"When you get free, call me","['get', 'free', 'call']"
spam,<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,"['forwarded', '88877', 'free', 'entry', '£250', 'weekly', 'comp', 'send', 'word', 'enter', '88877', '18', 'c', 'www.textcomp.com']"
ham,Yup ok...,"['yup', 'ok', '...']"
ham,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,"['hello', ""'s"", 'saturday', 'go', 'texting', 'see', ""'d"", 'decided', 'anything', 'tomo', ""'m"", 'trying', 'invite', 'anything']"
ham,"Aight, sounds good. When do you want me to come down?","['aight', 'sounds', 'good', 'want', 'come']"
ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),"['u', 'laugh', 'really', 'loud', '..', 'u', 'talk', 'spontaneously', '..', 'u', 'dont', 'care', 'others', 'feel', '..', 'u', 'probably', 'dear', 'amp', 'best', 'friends', '..', 'goodevening', 'dear', '..']"
